,studrollno,SubName,SubjectId,per_lect
15047,19-1563     ,POG101 CONTEMPORARY ISSUES IN INDIA,59366,69.23076923076923
15048,19-1565     ,HNA101,8014,60.0
15049,19-1565     ,HNC101,4008,46.15384615384615
15050,19-1565     ,MRC101,8054,64.70588235294117
15051,19-1565     ,PIC101  MORAL PHILOSOPHY - I,4005,76.92307692307693
15052,19-1565     ,POG101 CONTEMPORARY ISSUES IN INDIA,59366,69.23076923076923
15053,19-1601     ,AECC - English,29675,68.75
15054,19-1601     ,ENC101 Popular Literature,4013,75.0
15055,19-1601     ,GC : Communicative  English 1.1,30017,77.77777777777779
15056,19-1601     ,HSG102 Indian Culture and Heritage,29973,92.85714285714286
15057,19-1601     ,PSC 101 Fundamentals  of  Psychology- I,8046,94.73684210526315
15058,19-1601     ,SOC101,4011,66.66666666666666
15059,19-1602     ,ENC101 Popular Literature,4013,0.0
15060,19-1602     ,GC : Communicative  English 1.1,30017,0.0
15061,19-1602     ,Geography (BA) - GE,29976,29.411764705882355
15062,19-1602     ,HNA101,8014,20.0
15063,19-1602     ,PSC 101 Fundamentals  of  Psychology- I,8046,31.57894736842105
15064,19-1602     ,SOC101,4011,0.0
15065,19-1605     ,AECC - English,29675,68.75
15066,19-1605     ,ENC101 Popular Literature,4013,75.0
15067,19-1605     ,GC : Communicative  English 1.1,30017,61.111111111111114
15068,19-1605     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,84.61538461538461
15069,19-1605     ,PSC 101 Fundamentals  of  Psychology- I,8046,73.68421052631578
15070,19-1605     ,SOC101,4011,58.333333333333336
15071,19-1606     ,ENC101 Popular Literature,4013,100.0
15072,19-1606     ,GC : Communicative  English 1.1,30017,100.0
15073,19-1606     ,HSG102 Indian Culture and Heritage,29973,92.85714285714286
15074,19-1606     ,KOA101,4009,100.0
15075,19-1606     ,PSC 101 Fundamentals  of  Psychology- I,8046,100.0
15076,19-1606     ,SOC101,4011,83.33333333333334
15077,19-1607     ,AECC - English,29675,75.0
15078,19-1607     ,ENC101 Popular Literature,4013,91.66666666666666
15079,19-1607     ,GC : Communicative  English 1.1,30017,77.77777777777779
15080,19-1607     ,Geography (BA) - GE,29976,82.35294117647058
15081,19-1607     ,PSC 101 Fundamentals  of  Psychology- I,8046,84.21052631578947
15082,19-1607     ,SOC101,4011,100.0
15083,19-1608     ,AECC - English,29675,75.0
15084,19-1608     ,ENC101 Popular Literature,4013,75.0
15085,19-1608     ,French (GE),29677,83.33333333333334
15086,19-1608     ,GC : Communicative  English 1.1,30017,88.88888888888889
15087,19-1608     ,PSC 101 Fundamentals  of  Psychology- I,8046,89.47368421052632
15088,19-1608     ,SOC101,4011,83.33333333333334
15089,19-1609     ,AECC - English,29675,81.25
15090,19-1609     ,ENC101 Popular Literature,4013,91.66666666666666
15091,19-1609     ,GC : Communicative  English 1.1,30017,72.22222222222221
15092,19-1609     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,100.0
15093,19-1609     ,PSC 101 Fundamentals  of  Psychology- I,8046,84.21052631578947
15094,19-1609     ,SOC101,4011,66.66666666666666
15095,19-1610     ,ENC101 Popular Literature,4013,83.33333333333334
15096,19-1610     ,GC : Communicative  English 1.1,30017,77.77777777777779
15097,19-1610     ,KOA101,4009,100.0
15098,19-1610     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,92.3076923076923
15099,19-1610     ,PSC 101 Fundamentals  of  Psychology- I,8046,78.94736842105263
15100,19-1610     ,SOC101,4011,58.333333333333336
15101,19-1611     ,AECC - English,29675,62.5
15102,19-1611     ,ENC101 Popular Literature,4013,50.0
15103,19-1611     ,GC : Communicative  English 1.1,30017,94.44444444444444
15104,19-1611     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,100.0
15105,19-1611     ,PSC 101 Fundamentals  of  Psychology- I,12069,85.18518518518519
15106,19-1611     ,SOC101,4011,33.33333333333333
15107,19-1612     ,AECC - English,29675,68.75
15108,19-1612     ,ENC101 Popular Literature,4013,66.66666666666666
15109,19-1612     ,Entrepreneurship  Development (GE),30325,87.5
15110,19-1612     ,GC : Communicative  English 1.1,30017,77.77777777777779
15111,19-1612     ,PSC 101 Fundamentals  of  Psychology- I,12069,88.88888888888889
15112,19-1612     ,SOC101,4011,50.0
15113,19-1613     ,AECC - English,29675,100.0
15114,19-1613     ,ENC101 Popular Literature,4013,100.0
15115,19-1613     ,GC : Communicative  English 1.1,30017,100.0
15116,19-1613     ,HSG102 Indian Culture and Heritage,29973,92.85714285714286
15117,19-1613     ,PSC 101 Fundamentals  of  Psychology- I,8046,31.57894736842105
15118,19-1613     ,SOC101,4011,100.0
15119,19-1615     ,ENC101 Popular Literature,4013,75.0
15120,19-1615     ,GC : Communicative  English 1.1,30017,77.77777777777779
15121,19-1615     ,HNA101,8014,50.0
15122,19-1615     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,46.15384615384615
15123,19-1615     ,PSC 101 Fundamentals  of  Psychology- I,8046,84.21052631578947
15124,19-1615     ,SOC101,4011,75.0
15125,19-1616     ,ENC101 Popular Literature,4013,100.0
15126,19-1616     ,GC : Communicative  English 1.1,30017,83.33333333333334
15127,19-1616     ,KOA101,4009,100.0
15128,19-1616     ,MRG101 ,59362,93.75
15129,19-1616     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15130,19-1616     ,SOC101,4011,100.0
15131,19-1618     ,AECC - English,29675,81.25
15132,19-1618     ,ENC101 Popular Literature,4013,91.66666666666666
15133,19-1618     ,GC : Communicative  English 1.1,30017,72.22222222222221
15134,19-1618     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,92.3076923076923
15135,19-1618     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15136,19-1618     ,SOC101,4011,83.33333333333334
15137,19-1619     ,AECC - English,29675,37.5
15138,19-1619     ,Computer  Science (FYBA)   GE,59352,100.0
15139,19-1619     ,ENC101 Popular Literature,4013,50.0
15140,19-1619     ,GC : Communicative  English 1.1,30017,33.33333333333333
15141,19-1619     ,PSC 101 Fundamentals  of  Psychology- I,4023,46.15384615384615
15142,19-1619     ,SOC101,4011,41.66666666666667
15143,19-1620     ,AECC - English,29675,75.0
15144,19-1620     ,ENC101 Popular Literature,4013,83.33333333333334
15145,19-1620     ,GC : Communicative  English 1.1,30017,61.111111111111114
15146,19-1620     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,100.0
15147,19-1620     ,PSC 101 Fundamentals  of  Psychology- I,4023,84.61538461538461
15148,19-1620     ,SOC101,4011,66.66666666666666
15149,19-1631     ,ENC101 Popular Literature,4013,66.66666666666666
15150,19-1631     ,GC : Communicative  English 1.1,30017,77.77777777777779
15151,19-1631     ,KOA101,4009,100.0
15152,19-1631     ,KOG101,29680,45.45454545454545
15153,19-1631     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,84.61538461538461
15154,19-1631     ,SOC101,4011,58.333333333333336
15155,19-1632     ,ENC101 Popular Literature,4013,91.66666666666666
15156,19-1632     ,GC : Communicative  English 1.1,30017,88.88888888888889
15157,19-1632     ,Geography (BA) - GE,29976,88.23529411764706
15158,19-1632     ,HNA101,8014,90.0
15159,19-1632     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,84.61538461538461
15160,19-1632     ,SOC101,4011,100.0
15161,19-1633     ,ENC101 Popular Literature,4013,75.0
15162,19-1633     ,GC : Communicative  English 1.1,30017,66.66666666666666
15163,19-1633     ,Geography (BA) - GE,29976,76.47058823529412
15164,19-1633     ,KOA101,4009,100.0
15165,19-1633     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,53.84615384615385
15166,19-1633     ,SOC101,4011,66.66666666666666
15167,19-1634     ,ENC101 Popular Literature,4013,91.66666666666666
15168,19-1634     ,GC : Communicative  English 1.1,30017,94.44444444444444
15169,19-1634     ,HSG102 Indian Culture and Heritage,29973,92.85714285714286
15170,19-1634     ,KOA101,4009,100.0
15171,19-1634     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,84.61538461538461
15172,19-1634     ,SOC101,4011,83.33333333333334
15173,19-1635     ,AECC - English,29675,81.25
15174,19-1635     ,ENC101 Popular Literature,4013,91.66666666666666
15175,19-1635     ,GC : Communicative  English 1.1,30017,88.88888888888889
15176,19-1635     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,84.61538461538461
15177,19-1635     ,PSG 101 Child Psychology ,29684,93.33333333333333
15178,19-1635     ,SOC101,4011,100.0
15179,19-1636     ,ENC101 Popular Literature,4013,8.333333333333332
15180,19-1636     ,GC : Communicative  English 1.1,30017,11.11111111111111
15181,19-1636     ,Geography (BA) - GE,29976,52.94117647058824
15182,19-1636     ,KOA101,4009,100.0
15183,19-1636     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,23.076923076923077
15184,19-1636     ,SOC101,4011,75.0
15185,19-1637     ,ENC101 Popular Literature,4013,100.0
15186,19-1637     ,GC : Communicative  English 1.1,30017,100.0
15187,19-1637     ,KOA101,4009,100.0
15188,19-1637     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,100.0
15189,19-1637     ,PSG 101 Child Psychology ,29684,93.33333333333333
15190,19-1637     ,SOC101,4011,100.0
15191,19-1638     ,Computer  Science (FYBA)   GE,59352,100.0
15192,19-1638     ,ENC101 Popular Literature,4013,83.33333333333334
15193,19-1638     ,GC : Communicative  English 1.1,30017,88.88888888888889
15194,19-1638     ,KOA101,4009,100.0
15195,19-1638     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,76.92307692307693
15196,19-1638     ,SOC101,4011,100.0
15197,19-1639     ,Computer  Science (FYBA)   GE,59352,100.0
15198,19-1639     ,ENC101 Popular Literature,4013,75.0
15199,19-1639     ,GC : Communicative  English 1.1,30017,77.77777777777779
15200,19-1639     ,KOA101,4009,100.0
15201,19-1639     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,69.23076923076923
15202,19-1639     ,SOC101,4011,100.0
15203,19-1640     ,ENC101 Popular Literature,4013,33.33333333333333
15204,19-1640     ,GC : Communicative  English 1.1,30017,50.0
15205,19-1640     ,MRA101 ,8038,61.53846153846154
15206,19-1640     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,69.23076923076923
15207,19-1640     ,POC101 INTRODUCTION TO  POLITICAL THEORY,4028,61.53846153846154
15208,19-1640     ,SOC101,4011,66.66666666666666
15209,19-1651     ,AECC - English,29675,75.0
15210,19-1651     ,Computer  Science (FYBA)   GE,59352,100.0
15211,19-1651     ,ENC101 Popular Literature,4013,83.33333333333334
15212,19-1651     ,GC : Communicative  English 1.1,30017,94.44444444444444
15213,19-1651     ,HNC101,4008,69.23076923076923
15214,19-1651     ,SOC101,4011,75.0
15215,19-1652     ,AECC - English,29675,93.75
15216,19-1652     ,ENC101 Popular Literature,4013,83.33333333333334
15217,19-1652     ,GC : Communicative  English 1.1,30017,94.44444444444444
15218,19-1652     ,HNC101,4008,76.92307692307693
15219,19-1652     ,PSG 101 Child Psychology ,29684,73.33333333333333
15220,19-1652     ,SOC101,4011,83.33333333333334
15221,19-1654     ,AECC - English,29675,100.0
15222,19-1654     ,ENC101 Popular Literature,4013,100.0
15223,19-1654     ,GC : Communicative  English 1.1,30017,100.0
15224,19-1654     ,HNC101,4008,92.3076923076923
15225,19-1654     ,HSG102 Indian Culture and Heritage,29973,92.85714285714286
15226,19-1654     ,SOC101,4011,100.0
15227,19-1655     ,Computer  Science (FYBA)   GE,59352,100.0
15228,19-1655     ,ENC101 Popular Literature,4013,0.0
15229,19-1655     ,GC : Communicative  English 1.1,30017,0.0
15230,19-1655     ,HNC101,4008,30.76923076923077
15231,19-1655     ,KOA101,4009,100.0
15232,19-1655     ,SOC101,4011,0.0
15233,19-1656     ,ENC101 Popular Literature,4013,91.66666666666666
15234,19-1656     ,GC : Communicative  English 1.1,30017,94.44444444444444
15235,19-1656     ,GE : Banking,30248,87.5
15236,19-1656     ,HNC101,4008,69.23076923076923
15237,19-1656     ,KOA101,4009,100.0
15238,19-1656     ,SOC101,4011,75.0
15239,19-1657     ,ENC101 Popular Literature,4013,75.0
15240,19-1657     ,GC : Communicative  English 1.1,30017,72.22222222222221
15241,19-1657     ,HNC101,4008,61.53846153846154
15242,19-1657     ,MRA101 ,8038,69.23076923076923
15243,19-1657     ,PSG 101 Child Psychology ,29684,86.66666666666667
15244,19-1657     ,SOC101,4011,100.0
15245,19-1658     ,ENC101 Popular Literature,4013,83.33333333333334
15246,19-1658     ,GC : Communicative  English 1.1,30017,83.33333333333334
15247,19-1658     ,HNA101,8014,60.0
15248,19-1658     ,HNC101,4008,69.23076923076923
15249,19-1658     ,PSG 101 Child Psychology ,29684,80.0
15250,19-1658     ,SOC101,4011,83.33333333333334
15251,19-1665     ,AECC - English,29675,87.5
15252,19-1665     ,ENC101 Popular Literature,4013,91.66666666666666
15253,19-1665     ,GC : Communicative  English 1.1,30017,83.33333333333334
15254,19-1665     ,PRC101 : Civilization and Culture -  I,4018,100.0
15255,19-1665     ,PSG 101 Child Psychology ,29684,86.66666666666667
15256,19-1665     ,SOC101,4011,100.0
15257,19-1671     ,ENC101 Popular Literature,4013,83.33333333333334
15258,19-1671     ,GC : Communicative  English 1.1,30017,94.44444444444444
15259,19-1671     ,HSC101 History  of Goa,4015,92.3076923076923
15260,19-1671     ,KOA101,4009,100.0
15261,19-1671     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15262,19-1671     ,SOG101,29685,100.0
15263,19-1672     ,ENC101 Popular Literature,4013,75.0
15264,19-1672     ,GC : Communicative  English 1.1,30017,100.0
15265,19-1672     ,Geography (BA) - GE,29976,52.94117647058824
15266,19-1672     ,HSC101 History  of Goa,4015,69.23076923076923
15267,19-1672     ,KOA101,4009,100.0
15268,19-1672     ,PSC 101 Fundamentals  of  Psychology- I,4023,100.0
15269,19-1673     ,AECC - English,29675,68.75
15270,19-1673     ,ENC101 Popular Literature,4013,66.66666666666666
15271,19-1673     ,GC : Communicative  English 1.1,30017,66.66666666666666
15272,19-1673     ,HSC101 History  of Goa,4015,69.23076923076923
15273,19-1673     ,PSC 101 Fundamentals  of  Psychology- I,4023,69.23076923076923
15274,19-1673     ,SOG101,29685,100.0
15275,19-1674     ,AECC - English,29675,68.75
15276,19-1674     ,ENC101 Popular Literature,4013,75.0
15277,19-1674     ,GC : Communicative  English 1.1,30017,72.22222222222221
15278,19-1674     ,Geography (BA) - GE,29976,82.35294117647058
15279,19-1674     ,HSC101 History  of Goa,4015,69.23076923076923
15280,19-1674     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15281,19-1676     ,ENC101 Popular Literature,4013,91.66666666666666
15282,19-1676     ,GC : Communicative  English 1.1,30017,94.44444444444444
15283,19-1676     ,HSC101 History  of Goa,4015,69.23076923076923
15284,19-1676     ,KOA101,4009,100.0
15285,19-1676     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15286,19-1676     ,SOG101,29685,100.0
15287,19-1677     ,AECC - English,29675,68.75
15288,19-1677     ,ENC101 Popular Literature,4013,58.333333333333336
15289,19-1677     ,GC : Communicative  English 1.1,30017,66.66666666666666
15290,19-1677     ,HSC101 History  of Goa,4015,53.84615384615385
15291,19-1677     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,84.61538461538461
15292,19-1677     ,PSC 101 Fundamentals  of  Psychology- I,4023,69.23076923076923
15293,19-1678     ,ENC101 Popular Literature,4013,83.33333333333334
15294,19-1678     ,GC : Communicative  English 1.1,30017,72.22222222222221
15295,19-1678     ,HSC101 History  of Goa,4015,76.92307692307693
15296,19-1678     ,KOA101,4009,100.0
15297,19-1678     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,100.0
15298,19-1678     ,PSC 101 Fundamentals  of  Psychology- I,4023,84.61538461538461
15299,19-1679     ,AECC - English,29675,81.25
15300,19-1679     ,ENC101 Popular Literature,4013,100.0
15301,19-1679     ,GC : Communicative  English 1.1,30017,94.44444444444444
15302,19-1679     ,HSC101 History  of Goa,4015,84.61538461538461
15303,19-1679     ,PSC 101 Fundamentals  of  Psychology- I,4023,100.0
15304,19-1679     ,SOG101,29685,100.0
15305,19-1680     ,AECC - English,29675,75.0
15306,19-1680     ,ENC101 Popular Literature,4013,83.33333333333334
15307,19-1680     ,GC : Communicative  English 1.1,30017,83.33333333333334
15308,19-1680     ,Geography (BA) - GE,29976,76.47058823529412
15309,19-1680     ,HSC101 History  of Goa,4015,76.92307692307693
15310,19-1680     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15311,19-1681     ,AECC - English,29675,100.0
15312,19-1681     ,ENC101 Popular Literature,4013,91.66666666666666
15313,19-1681     ,GC : Communicative  English 1.1,30017,88.88888888888889
15314,19-1681     ,HSC101 History  of Goa,4015,84.61538461538461
15315,19-1681     ,PSC 101 Fundamentals  of  Psychology- I,4023,84.61538461538461
15316,19-1681     ,SOG101,29685,100.0
15317,19-1682     ,Computer  Science (FYBA)   GE,59352,91.66666666666666
15318,19-1682     ,ENC101 Popular Literature,4013,83.33333333333334
15319,19-1682     ,GC : Communicative  English 1.1,30017,94.44444444444444
15320,19-1682     ,HSC101 History  of Goa,4015,69.23076923076923
15321,19-1682     ,KOA101,4009,100.0
15322,19-1682     ,PSC 101 Fundamentals  of  Psychology- I,4023,92.3076923076923
15323,19-1683     ,AECC - English,29675,62.5
15324,19-1683     ,ENC101 Popular Literature,4013,66.66666666666666
15325,19-1683     ,GC : Communicative  English 1.1,30017,77.77777777777779
15326,19-1683     ,HSC101 History  of Goa,4015,76.92307692307693
15327,19-1683     ,POG101 CONTEMPORARY ISSUES IN INDIA,59366,61.53846153846154
15328,19-1683     ,PSC 101 Fundamentals  of  Psychology- I,8046,95.23809523809523
15329,19-1684     ,AECC - English,29675,81.25
15330,19-1684     ,ENC101 Popular Literature,4013,83.33333333333334
15331,19-1684     ,GC : Communicative  English 1.1,30017,72.22222222222221
15332,19-1684     ,HSC101 History  of Goa,4015,69.23076923076923
15333,19-1684     ,PSC 101 Fundamentals  of  Psychology- I,8046,95.23809523809523
15334,19-1684     ,SOG101,29685,100.0
15335,19-1685     ,AECC - English,29675,93.75
15336,19-1685     ,ENC101 Popular Literature,4013,100.0
15337,19-1685     ,GC : Communicative  English 1.1,30017,94.44444444444444
15338,19-1685     ,HSC101 History  of Goa,4015,84.61538461538461
15339,19-1685     ,PSC 101 Fundamentals  of  Psychology- I,8046,100.0
15340,19-1685     ,SOG101,29685,100.0
15341,19-1686     ,ENC101 Popular Literature,4013,100.0
15342,19-1686     ,GC : Communicative  English 1.1,30017,83.33333333333334
15343,19-1686     ,HSC101 History  of Goa,4015,84.61538461538461
15344,19-1686     ,KOA101,4009,100.0
15345,19-1686     ,PSC 101 Fundamentals  of  Psychology- I,8046,95.23809523809523
15346,19-1686     ,SOG101,29685,100.0
15347,19-1687     ,ENC101 Popular Literature,4013,83.33333333333334
15348,19-1687     ,GC : Communicative  English 1.1,30017,77.77777777777779
15349,19-1687     ,HSC101 History  of Goa,4015,61.53846153846154
15350,19-1687     ,KOA101,4009,100.0
15351,19-1687     ,PSC 101 Fundamentals  of  Psychology- I,8046,90.47619047619048
15352,19-1687     ,SOG101,29685,100.0
15353,19-1688     ,AECC - English,29675,93.75
15354,19-1688     ,ENC101 Popular Literature,4013,100.0
15355,19-1688     ,GC : Communicative  English 1.1,30017,83.33333333333334
15356,19-1688     ,HSC101 History  of Goa,4015,84.61538461538461
15357,19-1688     ,PSC 101 Fundamentals  of  Psychology- I,8046,100.0
15358,19-1688     ,SOG101,29685,100.0
15359,19-1689     ,AECC - English,29675,81.25
15360,19-1689     ,ENC101 Popular Literature,4013,100.0
